RECORD_TYPE,ORIGIN_RUN_ID,PILOT_ID,OBSERVATION_ID,EXPRESSION_FAMILY_ID,QUERY_TYPE,APPLICABILITY,NA_REASON,SURFACE_ROLE,ENGINE_OR_SURFACE,SOURCE_DOMAIN,QUERY_EXACT,SEARCH_URL,SEARCHED_AT_UTC,LOCALE,ACCESS_STATUS,ORGANIC_TARGET,ORGANIC_COUNT,ANALYST,RUN_NOTES,RESULT_ORDINAL,RESULT_URL,FINAL_URL,DOMAIN_OR_PLATFORM,RESULT_TITLE,SELLER_CREATOR,SELLER_RELATION,VISIBLE_PUBLICATION_DATE,MATCH_ELEMENTS,MATERIAL_MATCH,TRACEABLE_SOURCE,MATCH_NOTES,REPRESENTATIVE,CANONICAL_OBSERVATION_ID,EXPECTED_RUNS,COMPLETED_RUNS,NA_RUNS,BLOCKED_RUNS,CROSS_SELLER_RECURRENCE,TRACEABLE_CREATOR_OR_RIGHTS_SOURCE,PROVENANCE_CONFIDENCE,PROVENANCE_BASIS,FINAL_GATE0_DISPOSITION,DECISION_RATIONALE,DECIDED_BY,DECIDED_AT_UTC,LIMITATIONS
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-W-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,EXACT-WORDING,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,1,https://www.etsy.com/listing/4533419977/mitochondria-shirt-biology-teacher-shirt,NOT-OPENED — search title/snippet reviewed,etsy.com,"Mitochondria Shirt, Biology Teacher Shirt, Cell Biology Tee, Science Nerd Gift, Biology Student Gift, ATP Powerhouse Shirt - Etsy",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,mitochondria wording only,UNCERTAIN,UNRESOLVED,"Subject matches, but exact distinctive wording is not established in the title/snippet.",NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-W-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,EXACT-WORDING,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,2,https://www.etsy.com/listing/4482422393/mitochondria-vintage-biology-t-shirt,NOT-OPENED — search title/snippet reviewed,etsy.com,"Mitochondria Vintage Biology T-shirt | Retro 90s Cell Diagram Science Tee, STEM Gift for Geeks - Etsy Canada",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,mitochondria wording only,UNCERTAIN,UNRESOLVED,"Subject matches, but exact distinctive wording is not established in the title/snippet.",NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-W-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,EXACT-WORDING,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,3,https://www.etsy.com/listing/4414449167/mitochondria-vintage-science-t-shirt,https://www.etsy.com/listing/4414449167/mitochondria-vintage-science-t-shirt,etsy.com,"Mitochondria Vintage Science T-shirt, Retro Biology Graphic Tee, 90s Academic Cell Diagram Shirt, Geek Lab Humor Top, STEM Learning Gift - Etsy Finland",RetroFluent,SOURCE-SELLER,UNAVAILABLE — no stable listing/publication date exposed,Powering Life Since Forever wording; mitochondria,YES,UNRESOLVED,Exact distinctive wording or the verified candidate/artwork result is present.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-W-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,EXACT-WORDING,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,4,https://www.etsy.com/listing/4471017612/funny-mitochondria-science-shirt-biology,NOT-OPENED — search title/snippet reviewed,etsy.com,"Funny Mitochondria Science Shirt, Biology Nerd Tee, Science Teacher Gift, Biology Student Shirt, Powerhouse of the Cell Tee, STEM Geek Shirt - Etsy",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,mitochondria wording only,UNCERTAIN,UNRESOLVED,"Subject matches, but exact distinctive wording is not established in the title/snippet.",NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-W-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,EXACT-WORDING,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,5,https://www.etsy.com/listing/4527694002/mitochondria-powering-life-since-forever,NOT-OPENED — search title/snippet reviewed,etsy.com,"Mitochondria Powering Life Since Forever Science Shirt, Funny Biology Humor Hoodie, Chemistry Nerd Gift Sweatshirt, Science Teacher Tee - Etsy UK",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,Powering Life Since Forever wording; mitochondria,YES,UNRESOLVED,Exact distinctive wording or the verified candidate/artwork result is present.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-W-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,EXACT-WORDING,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,6,https://www.etsy.com/listing/4475268561/mitochondria-vintage-science-png-funny,https://www.etsy.com/listing/4475268561/mitochondria-vintage-science-png-funny,etsy.com,"Mitochondria Vintage Science Png, Funny Retro Biology Graphic Tee Png, 90s Academic Cell Diagram, STEM Learning Gift, Geek Lab Humor Top - Etsy",ForLittleFox,UNRELATED-SELLER,UNAVAILABLE — no stable listing/publication date exposed,Powering Life Since Forever wording; mitochondria,YES,UNRESOLVED,Exact distinctive wording or the verified candidate/artwork result is present.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-W-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,EXACT-WORDING,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,7,https://www.etsy.com/listing/4489898480/mitochondria-vintage-science-t-shirt-png,NOT-OPENED — search title/snippet reviewed,etsy.com,"Mitochondria Vintage Science T-shirt PNG, Retro Biology Graphic, 90s Academic Cell Diagram Png, Geek Lab Humor Top, STEM Learning Gift PNG - Etsy Ireland",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,mitochondria wording only,UNCERTAIN,UNRESOLVED,"Subject matches, but exact distinctive wording is not established in the title/snippet.",NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-W-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,EXACT-WORDING,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,8,https://www.etsy.com/listing/4480678887/mitochondria-vintage-science-shirts,NOT-OPENED — search title/snippet reviewed,etsy.com,"Mitochondria Vintage Science Shirts, Retro Biology Graphic Tee, 90s Academic Cell Diagram Shirt, Geek Lab Humor Top, STEM Learning Gift - Etsy",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,mitochondria wording only,UNCERTAIN,UNRESOLVED,"Subject matches, but exact distinctive wording is not established in the title/snippet.",NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-W-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,EXACT-WORDING,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,9,https://www.etsy.com/listing/4435459232/mitochondria-vintage-science-t-shirt,NOT-OPENED — search title/snippet reviewed,etsy.com,"Mitochondria Vintage Science T-shirt, Retro Biology Graphic Tee, 90s Academic Cell Diagram Shirt, Geek Lab Humor Top, STEM Learning Gift - Etsy",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,mitochondria wording only,UNCERTAIN,UNRESOLVED,"Subject matches, but exact distinctive wording is not established in the title/snippet.",NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-W-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,EXACT-WORDING,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,10,https://www.etsy.com/uk/listing/4482422393/mitochondria-vintage-biology-t-shirt,NOT-OPENED — search title/snippet reviewed,etsy.com,"Mitochondria Vintage Biology T-shirt | Retro 90s Cell Diagram Science Tee, STEM Gift for Geeks - Etsy",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,mitochondria wording only,UNCERTAIN,UNRESOLVED,"Subject matches, but exact distinctive wording is not established in the title/snippet.",NO,,,,,,,,,,,,,,
SEARCH_RUN,TRACE-P002-ORIGIN-ETSY-B03-W-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,EXACT-WORDING,REQUIRED,,OPEN-WEB,OpenAI web search,,"""Powering life since forever"" mitochondria shirt",UNAVAILABLE — search-service result-page URL not exposed,2026-09-25T18:19:42.554Z,United States / English,COMPLETE-10,10,10,Codex / TRACE provenance reviewer,First organic results returned by the search service were reviewed and recorded by ordinal; sponsored modules were not counted.,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-W-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,EXACT-WORDING,REQUIRED,,OPEN-WEB,,,,,,,,,,,,1,https://www.etsy.com/listing/4533419977/mitochondria-shirt-biology-teacher-shirt,NOT-OPENED — search title/snippet reviewed,etsy.com,"Mitochondria Shirt, Biology Teacher Shirt, Cell Biology Tee, Science Nerd Gift, Biology Student Gift, ATP Powerhouse Shirt - Etsy",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,mitochondria wording only,UNCERTAIN,UNRESOLVED,"Subject matches, but exact distinctive wording is not established in the title/snippet.",NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-W-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,EXACT-WORDING,REQUIRED,,OPEN-WEB,,,,,,,,,,,,2,https://breakingt-sports.com/product/mitochondria-powering-life-since-forever-shirt/,NOT-OPENED — search title/snippet reviewed,breakingt-sports.com,"Mitochondria powering life since forever shirt, Hoodie, tank top and women shirts",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,Powering Life Since Forever wording; mitochondria,YES,UNRESOLVED,Exact distinctive wording or the verified candidate/artwork result is present.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-W-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,EXACT-WORDING,REQUIRED,,OPEN-WEB,,,,,,,,,,,,3,https://www.etsy.com/listing/4414449167/mitochondria-vintage-science-t-shirt,https://www.etsy.com/listing/4414449167/mitochondria-vintage-science-t-shirt,etsy.com,"Mitochondria Vintage Science T-shirt, Retro Biology Graphic Tee, 90s Academic Cell Diagram Shirt, Geek Lab Humor Top, STEM Learning Gift - Etsy Finland",RetroFluent,SOURCE-SELLER,UNAVAILABLE — no stable listing/publication date exposed,Powering Life Since Forever wording; mitochondria,YES,UNRESOLVED,Exact distinctive wording or the verified candidate/artwork result is present.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-W-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,EXACT-WORDING,REQUIRED,,OPEN-WEB,,,,,,,,,,,,4,https://www.etsy.com/listing/4471017612/funny-mitochondria-science-shirt-biology,NOT-OPENED — search title/snippet reviewed,etsy.com,"Funny Mitochondria Science Shirt, Biology Nerd Tee, Science Teacher Gift, Biology Student Shirt, Powerhouse of the Cell Tee, STEM Geek Shirt - Etsy",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,mitochondria wording only,UNCERTAIN,UNRESOLVED,"Subject matches, but exact distinctive wording is not established in the title/snippet.",NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-W-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,EXACT-WORDING,REQUIRED,,OPEN-WEB,,,,,,,,,,,,5,https://www.etsy.com/listing/4527694002/mitochondria-powering-life-since-forever,NOT-OPENED — search title/snippet reviewed,etsy.com,"Mitochondria Powering Life Since Forever Science Shirt, Funny Biology Humor Hoodie, Chemistry Nerd Gift Sweatshirt, Science Teacher Tee - Etsy UK",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,Powering Life Since Forever wording; mitochondria,YES,UNRESOLVED,Exact distinctive wording or the verified candidate/artwork result is present.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-W-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,EXACT-WORDING,REQUIRED,,OPEN-WEB,,,,,,,,,,,,6,https://m.shein.com/us/T-Shirt-Printed-With-%22Mitochondria%2C-Powering-Life-Since-Forever%21%22-p-449215019.html,https://m.shein.com/us/risk/action/limit?risk-id=E4916889345606193025,m.shein.com,"T-Shirt Printed With ""Mitochondria, Powering Life Since Forever!"" | SHEIN USA",SHEIN marketplace; seller not exposed,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,Powering Life Since Forever wording; mitochondria,YES,UNRESOLVED,"Open attempt redirected to a SHEIN access-control page; the exact phrase is visible in the indexed title, but artwork and seller were not independently reviewed.",YES,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-W-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,EXACT-WORDING,REQUIRED,,OPEN-WEB,,,,,,,,,,,,7,https://us.shein.com/T-Shirt-Printed-With-%22Mitochondria%2C-Powering-Life-Since-Forever%21%22-p-449215019.html,NOT-OPENED — search title/snippet reviewed,us.shein.com,"T-Shirt Printed With ""Mitochondria, Powering Life Since Forever!"" | SHEIN USA",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,Powering Life Since Forever wording; mitochondria,YES,UNRESOLVED,Exact distinctive wording or the verified candidate/artwork result is present.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-W-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,EXACT-WORDING,REQUIRED,,OPEN-WEB,,,,,,,,,,,,8,https://www.redbubble.com/i/t-shirt/Mitochondria-Powering-Life-Since-Forever-Retro-Science-by-BrownHorse90s/179010893/lrcw,NOT-OPENED — search title/snippet reviewed,redbubble.com,"""Mitochondria: Powering Life Since Forever Retro Science"" Classic T-Shirt for Sale by BrownHorse90s | Redbubble",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,Powering Life Since Forever wording; mitochondria,YES,UNRESOLVED,Exact distinctive wording or the verified candidate/artwork result is present.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-W-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,EXACT-WORDING,REQUIRED,,OPEN-WEB,,,,,,,,,,,,9,https://www.etsy.com/listing/4435459232/mitochondria-vintage-science-t-shirt,NOT-OPENED — search title/snippet reviewed,etsy.com,"Mitochondria Vintage Science T-shirt, Retro Biology Graphic Tee, 90s Academic Cell Diagram Shirt, Geek Lab Humor Top, STEM Learning Gift - Etsy",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,mitochondria wording only,UNCERTAIN,UNRESOLVED,"Subject matches, but exact distinctive wording is not established in the title/snippet.",NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-W-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,EXACT-WORDING,REQUIRED,,OPEN-WEB,,,,,,,,,,,,10,https://m.shein.com/us/T-Shirt-Printed-With-%22Mitochondria%2C-Powering-Life-Since-Forever%21%22-p-449043118.html,NOT-OPENED — search title/snippet reviewed,m.shein.com,"T-Shirt Printed With ""Mitochondria, Powering Life Since Forever!"" | SHEIN USA",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,Powering Life Since Forever wording; mitochondria,YES,UNRESOLVED,Exact distinctive wording or the verified candidate/artwork result is present.,NO,,,,,,,,,,,,,,
SEARCH_RUN,TRACE-P002-ORIGIN-ETSY-B03-T-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,CLEAN-TITLE,REQUIRED,,SOURCE-DOMAIN,OpenAI web search,etsy.com,"""Mitochondria Vintage Science T-Shirt"" ""Retro Biology"" ""Cell Diagram""",UNAVAILABLE — search-service result-page URL not exposed,2026-09-25T18:19:43.653Z,United States / English,COMPLETE-10,10,10,Codex / TRACE provenance reviewer,First organic results returned by the search service were reviewed and recorded by ordinal; sponsored modules were not counted.,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-T-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,CLEAN-TITLE,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,1,https://www.etsy.com/listing/4473044230/mitochondria-vintage-science-t-shirt,NOT-OPENED — search title/snippet reviewed,etsy.com,"Mitochondria Vintage Science T-shirt, Retro Biology Graphic Shirt, 90s Academic Cell Diagram Tee - Etsy",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,cleaned title; retro biology cell diagram,YES,UNRESOLVED,Cleaned title components materially match the candidate.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-T-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,CLEAN-TITLE,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,2,https://www.etsy.com/ca/market/zell_diagramm,NOT-OPENED — search title/snippet reviewed,etsy.com,Cell Diagram - Etsy,UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,no material candidate elements established,NO,UNRESOLVED,No material match is visible in the result title/snippet; retained because it is within the first 10 organic results.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-T-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,CLEAN-TITLE,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,3,https://www.etsy.com/market/biology_tshirt,NOT-OPENED — search title/snippet reviewed,etsy.com,Biology Tshirt - Etsy,UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,no material candidate elements established,NO,UNRESOLVED,No material match is visible in the result title/snippet; retained because it is within the first 10 organic results.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-T-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,CLEAN-TITLE,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,4,https://www.etsy.com/listing/4414449167/mitochondria-vintage-science-t-shirt,https://www.etsy.com/listing/4414449167/mitochondria-vintage-science-t-shirt,etsy.com,"Mitochondria Vintage Science T-shirt, Retro Biology Graphic Tee, 90s Academic Cell Diagram Shirt, Geek Lab Humor Top, STEM Learning Gift - Etsy Finland",RetroFluent,SOURCE-SELLER,UNAVAILABLE — no stable listing/publication date exposed,cleaned title; retro biology cell diagram,YES,UNRESOLVED,Cleaned title components materially match the candidate.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-T-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,CLEAN-TITLE,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,5,https://www.etsy.com/listing/4489898480/mitochondria-vintage-science-t-shirt-png,NOT-OPENED — search title/snippet reviewed,etsy.com,"Mitochondria Vintage Science T-shirt PNG, Retro Biology Graphic, 90s Academic Cell Diagram Png, Geek Lab Humor Top, STEM Learning Gift PNG - Etsy Ireland",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,cleaned title; retro biology cell diagram,YES,UNRESOLVED,Cleaned title components materially match the candidate.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-T-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,CLEAN-TITLE,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,6,https://www.etsy.com/listing/4480678887/mitochondria-vintage-science-shirts,NOT-OPENED — search title/snippet reviewed,etsy.com,"Mitochondria Vintage Science Shirts, Retro Biology Graphic Tee, 90s Academic Cell Diagram Shirt, Geek Lab Humor Top, STEM Learning Gift - Etsy",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,cleaned title; retro biology cell diagram,YES,UNRESOLVED,Cleaned title components materially match the candidate.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-T-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,CLEAN-TITLE,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,7,https://www.etsy.com/market/t_shirt_biology,NOT-OPENED — search title/snippet reviewed,etsy.com,T Shirt Biology - Etsy,UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,no material candidate elements established,NO,UNRESOLVED,No material match is visible in the result title/snippet; retained because it is within the first 10 organic results.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-T-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,CLEAN-TITLE,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,8,https://www.etsy.com/listing/4435459232/mitochondria-vintage-science-t-shirt,NOT-OPENED — search title/snippet reviewed,etsy.com,"Mitochondria Vintage Science T-shirt, Retro Biology Graphic Tee, 90s Academic Cell Diagram Shirt, Geek Lab Humor Top, STEM Learning Gift - Etsy",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,cleaned title; retro biology cell diagram,YES,UNRESOLVED,Cleaned title components materially match the candidate.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-T-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,CLEAN-TITLE,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,9,https://www.etsy.com/market/stem_cells_shirt,NOT-OPENED — search title/snippet reviewed,etsy.com,Stem Cells Shirt - Etsy,UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,no material candidate elements established,NO,UNRESOLVED,No material match is visible in the result title/snippet; retained because it is within the first 10 organic results.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-T-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,CLEAN-TITLE,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,10,https://www.etsy.com/market/vintage_biology_diagrams,NOT-OPENED — search title/snippet reviewed,etsy.com,Vintage Biology Diagrams - Etsy,UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,no material candidate elements established,NO,UNRESOLVED,No material match is visible in the result title/snippet; retained because it is within the first 10 organic results.,NO,,,,,,,,,,,,,,
SEARCH_RUN,TRACE-P002-ORIGIN-ETSY-B03-T-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,CLEAN-TITLE,REQUIRED,,OPEN-WEB,OpenAI web search,,"""Mitochondria Vintage Science T-Shirt"" ""Retro Biology"" ""Cell Diagram""",UNAVAILABLE — search-service result-page URL not exposed,2026-09-25T18:19:43.653Z,United States / English,COMPLETE-10,10,10,Codex / TRACE provenance reviewer,First organic results returned by the search service were reviewed and recorded by ordinal; sponsored modules were not counted.,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-T-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,CLEAN-TITLE,REQUIRED,,OPEN-WEB,,,,,,,,,,,,1,https://www.etsy.com/listing/4473044230/mitochondria-vintage-science-t-shirt,NOT-OPENED — search title/snippet reviewed,etsy.com,"Mitochondria Vintage Science T-shirt, Retro Biology Graphic Shirt, 90s Academic Cell Diagram Tee - Etsy",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,cleaned title; retro biology cell diagram,YES,UNRESOLVED,Cleaned title components materially match the candidate.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-T-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,CLEAN-TITLE,REQUIRED,,OPEN-WEB,,,,,,,,,,,,2,https://www.walmart.com/ip/20025116047,NOT-OPENED — search title/snippet reviewed,walmart.com,"Mitochondria Vintage Science T-Shirt, Retro Biology Graphic Tee, 90s Academic Cell Diagram Shirt - Walmart.com",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,cleaned title; retro biology cell diagram,YES,UNRESOLVED,Cleaned title components materially match the candidate.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-T-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,CLEAN-TITLE,REQUIRED,,OPEN-WEB,,,,,,,,,,,,3,https://www.walmart.com/ip/20045372765,NOT-OPENED — search title/snippet reviewed,walmart.com,"Mitochondria Vintage Science T-Shirt, Retro Biology Graphic Tee, 90s Academic Cell Diagram Shirt - Walmart.com",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,cleaned title; retro biology cell diagram,YES,UNRESOLVED,Cleaned title components materially match the candidate.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-T-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,CLEAN-TITLE,REQUIRED,,OPEN-WEB,,,,,,,,,,,,4,https://www.etsy.com/listing/4414449167/mitochondria-vintage-science-t-shirt,https://www.etsy.com/listing/4414449167/mitochondria-vintage-science-t-shirt,etsy.com,"Mitochondria Vintage Science T-shirt, Retro Biology Graphic Tee, 90s Academic Cell Diagram Shirt, Geek Lab Humor Top, STEM Learning Gift - Etsy Finland",RetroFluent,SOURCE-SELLER,UNAVAILABLE — no stable listing/publication date exposed,cleaned title; retro biology cell diagram,YES,UNRESOLVED,Cleaned title components materially match the candidate.,NO,,,,,,,,,,,,,,
