row_type,pilot_id,pool_id,scan_id,query_order,query,sort,surface_status,captured_at_utc,result_url,signed_out,country,language,currency,ship_to_country,scroll_wait_cycles,organic_count,interleaved_ad_count,observation_id,organic_ordinal,listing_id,occurrence_role,title,shop,listing_url,thumbnail_url,title_thumbnail_screen,pre_origin_detail_disposition,gate0_basis,detail_opened,detail_captured_at_utc,official_bestseller,item_review_scope,item_review_count,latest_displayed_item_review_date,attribution_grade,provenance_search_state,queue_lane,queue_rank,notes
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,08-TR,4,text t shirt,Top reviews,COMPLETE,2026-09-25T18:01:55.212Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-08-TR-05,5,1403231592,CANONICAL-FIRST,"Custom Personalized T-Shirt with Name or Message - Perfect Gift for Birthdays, Anniversaries, Weddings, and Special Occasions",ActiveDesignTX,https://www.etsy.com/listing/1403231592/custom-personalized-t-shirt-with-name-or,https://i.etsystatic.com/33594425/r/il/633f06/8186829006/il_510x638.8186829006_oiw7.jpg,PRODUCT-EXCLUDED,PRODUCT-EXCLUDED,custom/personalized message service,NO,,,,,,,NOT-APPLICABLE-EXCLUDED,,,First occurrence retained; not in a cohort queue after evidence/disposition checks; no SDC created.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,08-TR,4,text t shirt,Top reviews,COMPLETE,2026-09-25T18:01:55.212Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-08-TR-06,6,1010901727,CANONICAL-FIRST,"Custom Text Shirt, Personalized T-Shirt",ReguDesigns,https://www.etsy.com/listing/1010901727/custom-text-shirt-personalized-t-shirt,https://i.etsystatic.com/28397297/r/il/b25c53/3365497806/il_510x638.3365497806_7gra.jpg,PRODUCT-EXCLUDED,PRODUCT-EXCLUDED,custom/personalized text service,NO,,,,,,,NOT-APPLICABLE-EXCLUDED,,,First occurrence retained; not in a cohort queue after evidence/disposition checks; no SDC created.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,08-TR,4,text t shirt,Top reviews,COMPLETE,2026-09-25T18:01:55.212Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-08-TR-07,7,792582883,CANONICAL-FIRST,"Personalized Shirt, Add Your Own Text, Custom Logo Shirts, Custom Design Shirt, Customized Shirts, Custom Text on Shirt, Custom Family",GloryTribeUS,https://www.etsy.com/listing/792582883/personalized-shirt-add-your-own-text,https://i.etsystatic.com/22611556/r/il/faec80/2298675367/il_510x638.2298675367_laek.jpg,PRODUCT-EXCLUDED,PRODUCT-EXCLUDED,custom/personalized design service,NO,,,,,,,NOT-APPLICABLE-EXCLUDED,,,First occurrence retained; not in a cohort queue after evidence/disposition checks; no SDC created.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,08-TR,4,text t shirt,Top reviews,COMPLETE,2026-09-25T18:01:55.212Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-08-TR-08,8,940488764,CANONICAL-FIRST,Custom Teddy Bear Shirt - Personalized Photo or Text for 14-16 Inch Plush - Fits BAB,BakersBearsUS,https://www.etsy.com/listing/940488764/custom-plushie-tshirt-fits-16in-stuffed,https://i.etsystatic.com/21784085/r/il/43e1e5/8329595894/il_510x638.8329595894_rzhq.jpg,PRODUCT-EXCLUDED,PRODUCT-EXCLUDED,custom teddy-bear garment; not fixed graphic T-shirt,NO,,,,,,,NOT-APPLICABLE-EXCLUDED,,,First occurrence retained; not in a cohort queue after evidence/disposition checks; no SDC created.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,08-TR,4,text t shirt,Top reviews,COMPLETE,2026-09-25T18:01:55.212Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-08-TR-09,9,458261840,CANONICAL-FIRST,Custom Dog Shirts - Create Your Own Pet Shirts with Personalized Text and Graphics - RUN SMALL,GigraffeDesignStudio,https://www.etsy.com/listing/458261840/custom-dog-shirts-create-your-own-pet,https://i.etsystatic.com/11249239/r/il/fe3d16/5626329594/il_510x638.5626329594_c3of.jpg,PRODUCT-EXCLUDED,PRODUCT-EXCLUDED,custom/personalized pet shirt service,NO,,,,,,,NOT-APPLICABLE-EXCLUDED,,,First occurrence retained; not in a cohort queue after evidence/disposition checks; no SDC created.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,08-TR,4,text t shirt,Top reviews,COMPLETE,2026-09-25T18:01:55.212Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-08-TR-10,10,1737966312,CANONICAL-FIRST,"Custom Company Logo T-shirts, Custom Design Sweatshirts, Personalized Logo Hoodies, Custom Double Sided Print Shirts, Custom Text Shirts",SamsThreadsCo,https://www.etsy.com/listing/1737966312/custom-company-logo-t-shirts-custom,https://i.etsystatic.com/26783283/r/il/eb15a6/6129131203/il_510x638.6129131203_3snv.jpg,PRODUCT-EXCLUDED,PRODUCT-EXCLUDED,custom/personalized logo service,NO,,,,,,,NOT-APPLICABLE-EXCLUDED,,,First occurrence retained; not in a cohort queue after evidence/disposition checks; no SDC created.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,08-TR,4,text t shirt,Top reviews,COMPLETE,2026-09-25T18:01:55.212Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-08-TR-11,11,1520298301,CANONICAL-FIRST,"Front and Back Your Custom Design T-Shirt, Personalized Shirt, Custom Couple Shirts, Your Own Message Slogan Logo T-Shirt, Company Shirt",CustomTeeTops,https://www.etsy.com/listing/1520298301/front-and-back-your-custom-design-t,https://i.etsystatic.com/44052831/r/il/6a7ed9/7191629710/il_510x638.7191629710_kedd.jpg,PRODUCT-EXCLUDED,PRODUCT-EXCLUDED,custom/personalized design service,NO,,,,,,,NOT-APPLICABLE-EXCLUDED,,,First occurrence retained; not in a cohort queue after evidence/disposition checks; no SDC created.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,08-TR,4,text t shirt,Top reviews,COMPLETE,2026-09-25T18:01:55.212Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-08-TR-12,12,4337072335,CANONICAL-FIRST,"Custom Logo Shirt, Personalized Company Logo T-shirts, Photo Shirt, Custom Text Shirt, Your Business Logo or Brand Logo T Shirt, Team Logo",CustomWearify,https://www.etsy.com/listing/4337072335/custom-logo-shirt-personalized-company,https://i.etsystatic.com/57042020/r/il/ba885d/7481780384/il_510x638.7481780384_kmbg.jpg,PRODUCT-EXCLUDED,PRODUCT-EXCLUDED,custom/personalized logo/photo service,NO,,,,,,,NOT-APPLICABLE-EXCLUDED,,,First occurrence retained; not in a cohort queue after evidence/disposition checks; no SDC created.
SURFACE,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,09-MR,5,illustrated t shirt,Most relevant,COMPLETE,2026-09-25T18:01:59.800Z,https://www.etsy.com/search?q=illustrated%20t%20shirt&instant_download=false&order=most_relevant,YES,United States,English (US),USD,United States,0,12,0,,,,,,,,,,,,,,,,,,,,,,No interleaved ad card rendered before organic ordinal 12.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,09-MR,5,illustrated t shirt,Most relevant,COMPLETE,2026-09-25T18:01:59.800Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-09-MR-01,1,4572677796,REPEAT-LISTING,"Dancing Cryptids Graphic Tee, Bigfoot Mothman Alien Vintage Comfort Colors Unisex Shirt, Weirdcore Washed Oversized T-Shirt, Halloween Gift",CitrusTeeShop,https://www.etsy.com/listing/4572677796/dancing-cryptids-graphic-tee-bigfoot,https://i.etsystatic.com/61796851/r/il/6f4cdb/8504144272/il_510x638.8504144272_jtpy.jpg,CANDIDATE,ORIGIN-PENDING,Fixed graphic-shirt candidate; item page opened; mandatory cross-market origin searches not yet run.,YES,2026-09-25T18:06:25.464Z,NO,ITEM-SPECIFIC,1,2026-09-23,EXACT,NOT-RUN,,,Repeated listing occurrence; no first-occurrence or queue credit.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,09-MR,5,illustrated t shirt,Most relevant,COMPLETE,2026-09-25T18:01:59.800Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-09-MR-02,2,4302187056,CANONICAL-FIRST,"Artistic Cats Inspired by Famous Painters, Funny Cat Art, Minimalist Illustration, Gift for Artist or Art Teacher, Art Shirt, Aesthetic Tee",AlanaDesings,https://www.etsy.com/listing/4302187056/artistic-cats-inspired-by-famous,https://i.etsystatic.com/54788924/r/il/44a6a2/6893926233/il_510x638.6893926233_f42s.jpg,CANDIDATE,ORIGIN-PENDING,Fixed graphic-shirt candidate; item page opened; mandatory cross-market origin searches not yet run.,YES,2026-09-25T18:08:28.718Z,YES,ITEM-SPECIFIC,65,2026-08-28,EXACT,NOT-RUN,RECENT-SALES-BADGE,5,Ranked provenance candidate only; all three origin searches and final Gate 0 remain open; no SDC created.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,09-MR,5,illustrated t shirt,Most relevant,COMPLETE,2026-09-25T18:01:59.800Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-09-MR-03,3,4581594447,CANONICAL-FIRST,Maxwind Studios T-Shirt | Minimalist Sailboat Graphic | Original Art Shirt | Unisex Graphic Tee | Screenprint,MaxwindStudios,https://www.etsy.com/listing/4581594447/maxwind-studios-t-shirt-minimalist,https://i.etsystatic.com/61752383/r/il/7aaf4c/8570510178/il_510x638.8570510178_2cuf.jpg,CANDIDATE,EVIDENCE-QUARANTINE,no official badge or attributable item-review evidence,YES,2026-09-25T18:08:30.903Z,NO,NO-ATTRIBUTABLE-ITEM-EVIDENCE,,,UNCLEAR,NOT-RUN-NOT-QUALIFIED,,,First occurrence retained; not in a cohort queue after evidence/disposition checks; no SDC created.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,09-MR,5,illustrated t shirt,Most relevant,COMPLETE,2026-09-25T18:01:59.800Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-09-MR-04,4,4572806375,REPEAT-LISTING,"Dragon Tea Party Shirt, Knight and Pink Dragon Folk Art, Comfort Colors Tee",OddFrogCo,https://www.etsy.com/listing/4572806375/dragon-tea-party-shirt-knight-and-pink,https://i.etsystatic.com/26053729/r/il/67a704/8505209842/il_510x638.8505209842_nom9.jpg,CANDIDATE,ATTRIBUTION-EXCLUDED,no item-specific review section; schema count not attributable to this print,YES,2026-09-25T18:07:36.312Z,NO,SCHEMA-ONLY/UNCLEAR,,,UNCLEAR,NOT-RUN-NOT-QUALIFIED,,,Repeated listing occurrence; no first-occurrence or queue credit. Raw schema aggregate=335 was not treated as item-specific.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,09-MR,5,illustrated t shirt,Most relevant,COMPLETE,2026-09-25T18:01:59.800Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-09-MR-05,5,4305535947,CANONICAL-FIRST,Moths Comfort Colors® Cotton T-Shirt: Nature illustrated graphic adult unisex tee S-4XL Entomology insect bug scientific,Beehive95Designs,https://www.etsy.com/listing/4305535947/moths-comfort-colors-cotton-t-shirt,https://i.etsystatic.com/22733522/r/il/04277c/6891091662/il_510x638.6891091662_q5gd.jpg,CANDIDATE,ORIGIN-PENDING,Fixed graphic-shirt candidate; item page opened; mandatory cross-market origin searches not yet run.,YES,2026-09-25T18:08:33.327Z,NO,ITEM-SPECIFIC,11,2026-09-22,EXACT,NOT-RUN,,,First occurrence retained; not in a cohort queue after evidence/disposition checks; no SDC created.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,09-MR,5,illustrated t shirt,Most relevant,COMPLETE,2026-09-25T18:01:59.800Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-09-MR-06,6,4544854695,CANONICAL-FIRST,"Vintage Insect Collage T-Shirt, Moth Butterfly Beetle Graphic Top",PremiumCustomShirt,https://www.etsy.com/listing/4544854695/vintage-insect-collage-t-shirt-moth,https://i.etsystatic.com/59425020/r/il/b7cab4/8351500617/il_510x638.8351500617_n8iv.jpg,CANDIDATE,ATTRIBUTION-EXCLUDED,no item-specific review section; schema count not attributable to this print,YES,2026-09-25T18:08:35.771Z,NO,SCHEMA-ONLY/UNCLEAR,,,UNCLEAR,NOT-RUN-NOT-QUALIFIED,,,First occurrence retained; not in a cohort queue after evidence/disposition checks; no SDC created. Raw schema aggregate=110 was not treated as item-specific.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,09-MR,5,illustrated t shirt,Most relevant,COMPLETE,2026-09-25T18:01:59.800Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-09-MR-07,7,4574771460,CANONICAL-FIRST,"Yayoi Kusama Polka Dot Flower T-Shirt, Comfort Colors Art Tee (Japan Artist Gift)",PerleaStudio,https://www.etsy.com/listing/4574771460/yayoi-kusama-shirt-comfort-colors-art,https://i.etsystatic.com/63142666/r/il/5cc347/8519582912/il_510x638.8519582912_bg2c.jpg,IP-EXCLUDED,IP-EXCLUDED,Yayoi Kusama named artist/fame dependence,NO,,,,,,,NOT-APPLICABLE-EXCLUDED,,,First occurrence retained; not in a cohort queue after evidence/disposition checks; no SDC created.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,09-MR,5,illustrated t shirt,Most relevant,COMPLETE,2026-09-25T18:01:59.800Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-09-MR-08,8,4554593804,REPEAT-LISTING,"Love The Unloved Shirt, Cute Critter Animal Graphic Tee, Kindness Nature Comfort Colors T-Shirt Gift for Animal Lovers and Kids",CloudCottoNShirt,https://www.etsy.com/listing/4554593804/love-the-unloved-shirt-cute-critter,https://i.etsystatic.com/61872304/r/il/349c56/8420941491/il_510x638.8420941491_7u08.jpg,CANDIDATE,ORIGIN-PENDING,Fixed graphic-shirt candidate; item page opened; mandatory cross-market origin searches not yet run.,YES,2026-09-25T18:07:41.446Z,NO,ITEM-SPECIFIC,1,2026-08-27,EXACT,NOT-RUN,,,Repeated listing occurrence; no first-occurrence or queue credit.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,09-MR,5,illustrated t shirt,Most relevant,COMPLETE,2026-09-25T18:01:59.800Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-09-MR-09,9,4564341312,CANONICAL-FIRST,"Yayoi Kusama Cat Shirt, Comfort Colors Polka Dot Tee, Japanese Art TShirt, Black Cat Lover Gift, Retro Museum Artist Graphic Tee",TrendyShirtUSA,https://www.etsy.com/listing/4564341312/yayoi-kusama-cat-shirt-comfort-colors,https://i.etsystatic.com/65887079/r/il/c83c35/8491979209/il_510x638.8491979209_pbea.jpg,IP-EXCLUDED,IP-EXCLUDED,Yayoi Kusama named artist/fame dependence,NO,,,,,,,NOT-APPLICABLE-EXCLUDED,,,First occurrence retained; not in a cohort queue after evidence/disposition checks; no SDC created.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,09-MR,5,illustrated t shirt,Most relevant,COMPLETE,2026-09-25T18:01:59.800Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-09-MR-10,10,4517356927,REPEAT-LISTING,Vintage Butterfly Botanical Chart Shirt Nature Moth Comfort Colors Tee,BeeDesignCollection,https://www.etsy.com/listing/4517356927/vintage-butterfly-botanical-chart-shirt,https://i.etsystatic.com/36735606/r/il/7f169c/8104212156/il_510x638.8104212156_1h7b.jpg,CANDIDATE,ORIGIN-PENDING,Fixed graphic-shirt candidate; item page opened; mandatory cross-market origin searches not yet run.,YES,2026-09-25T18:06:40.215Z,YES,ITEM-SPECIFIC,5,2026-09-23,EXACT,NOT-RUN,,,Repeated listing occurrence; no first-occurrence or queue credit.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,09-MR,5,illustrated t shirt,Most relevant,COMPLETE,2026-09-25T18:01:59.800Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-09-MR-11,11,4525794363,CANONICAL-FIRST,"Leaf Litter Ecosystem Comfort Colors Shirt, Forest Floor Decomposer Tee, Soil Ecology Science Teacher Gift, Woodland Linocut Nature Graphic",BarnwoodAndButter,https://www.etsy.com/listing/4525794363/leaf-litter-ecosystem-comfort-colors,https://i.etsystatic.com/63794011/r/il/566c62/8183046350/il_510x638.8183046350_jj7a.jpg,CANDIDATE,ATTRIBUTION-EXCLUDED,no item-specific review section; schema count not attributable to this print,YES,2026-09-25T18:08:38.313Z,NO,SCHEMA-ONLY/UNCLEAR,,,UNCLEAR,NOT-RUN-NOT-QUALIFIED,,,First occurrence retained; not in a cohort queue after evidence/disposition checks; no SDC created. Raw schema aggregate=13 was not treated as item-specific.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,09-MR,5,illustrated t shirt,Most relevant,COMPLETE,2026-09-25T18:01:59.800Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-09-MR-12,12,4554918769,CANONICAL-FIRST,"Art History Shirt, Gothic Aesthetic Tee, Retro Museum Tshirt, Classical Fine Art Graphic Tee, Comfort Colors Medieval Gift",OldSchoolStock,https://www.etsy.com/listing/4554918769/art-history-shirt-gothic-aesthetic-tee,https://i.etsystatic.com/63943277/r/il/31ba95/8375399698/il_510x638.8375399698_9acu.jpg,CANDIDATE,ATTRIBUTION-EXCLUDED,no item-specific review section; schema count not attributable to this print,YES,2026-09-25T18:08:41.244Z,NO,SCHEMA-ONLY/UNCLEAR,,,UNCLEAR,NOT-RUN-NOT-QUALIFIED,,,First occurrence retained; not in a cohort queue after evidence/disposition checks; no SDC created. Raw schema aggregate=29 was not treated as item-specific.
SURFACE,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,10-TR,5,illustrated t shirt,Top reviews,COMPLETE,2026-09-25T18:02:04.148Z,https://www.etsy.com/search?q=illustrated%20t%20shirt&instant_download=false&order=highest_reviews,YES,United States,English (US),USD,United States,0,12,0,,,,,,,,,,,,,,,,,,,,,,No interleaved ad card rendered before organic ordinal 12.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,10-TR,5,illustrated t shirt,Top reviews,COMPLETE,2026-09-25T18:02:04.148Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-10-TR-01,1,4521616334,CANONICAL-FIRST,CHAMPS - ADULT – New York Basketball Vintage Illustrated T-Shirt,HenryKayeStudio,https://www.etsy.com/listing/4521616334/champs-adult-new-york-basketball-vintage,https://i.etsystatic.com/37253862/r/il/419195/8134311494/il_510x638.8134311494_df80.jpg,IP-EXCLUDED,IP-EXCLUDED,New York professional-basketball fandom,NO,,,,,,,NOT-APPLICABLE-EXCLUDED,,,First occurrence retained; not in a cohort queue after evidence/disposition checks; no SDC created.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,10-TR,5,illustrated t shirt,Top reviews,COMPLETE,2026-09-25T18:02:04.148Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-10-TR-02,2,4461316236,CANONICAL-FIRST,Retro Trio Music Illustration Shirt Vintage Rush Band Cartoon Style Unisex Comfort Colors Tee Gift,AdaCustomPrints,https://www.etsy.com/listing/4461316236/retro-trio-music-illustration-shirt,https://i.etsystatic.com/64420293/r/il/0b80de/8405291081/il_510x638.8405291081_2qx6.jpg,IP-EXCLUDED,IP-EXCLUDED,Rush band reference,NO,,,,,,,NOT-APPLICABLE-EXCLUDED,,,First occurrence retained; not in a cohort queue after evidence/disposition checks; no SDC created.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,10-TR,5,illustrated t shirt,Top reviews,COMPLETE,2026-09-25T18:02:04.148Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-10-TR-03,3,4565482353,CANONICAL-FIRST,7 Tennis Day Pink Lime Blast Black Phantom Anthracite T Shirt Match FINSTER,EverlastingByMegan,https://www.etsy.com/listing/4565482353/7-tennis-day-pink-lime-blast-black,https://i.etsystatic.com/33294992/r/il/f467f2/8500707227/il_510x638.8500707227_6a0l.jpg,CANDIDATE,ORIGIN-PENDING,Fixed graphic-shirt candidate; item page opened; mandatory cross-market origin searches not yet run.,YES,2026-09-25T18:08:44.113Z,NO,ITEM-SPECIFIC,1,2026-09-23,EXACT,NOT-RUN,,,First occurrence retained; not in a cohort queue after evidence/disposition checks; no SDC created.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,10-TR,5,illustrated t shirt,Top reviews,COMPLETE,2026-09-25T18:02:04.148Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-10-TR-04,4,4444591130,CANONICAL-FIRST,10 Hydrangeas Chalk Wild Grape Lavender Air T Shirt Match NIP,EverlastingByMegan,https://www.etsy.com/listing/4444591130/10-hydrangeas-chalk-wild-grape-lavender,https://i.etsystatic.com/33294992/r/il/5833ce/7719815039/il_510x638.7719815039_g9n3.jpg,CANDIDATE,ORIGIN-PENDING,Fixed graphic-shirt candidate; item page opened; mandatory cross-market origin searches not yet run.,YES,2026-09-25T18:08:46.615Z,NO,ITEM-SPECIFIC,3,2026-07-05,EXACT,NOT-RUN,,,First occurrence retained; not in a cohort queue after evidence/disposition checks; no SDC created.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,10-TR,5,illustrated t shirt,Top reviews,COMPLETE,2026-09-25T18:02:04.148Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-10-TR-05,5,4512962472,CANONICAL-FIRST,Orange & Blue Skies – ADULT - New York Basketball Vintage Illustrated T-Shirt,HenryKayeStudio,https://www.etsy.com/listing/4512962472/orange-blue-skies-adult-new-york,https://i.etsystatic.com/37253862/r/il/67d9f5/8146499823/il_510x638.8146499823_m8xm.jpg,IP-EXCLUDED,IP-EXCLUDED,New York professional-basketball fandom,NO,,,,,,,NOT-APPLICABLE-EXCLUDED,,,First occurrence retained; not in a cohort queue after evidence/disposition checks; no SDC created.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,10-TR,5,illustrated t shirt,Top reviews,COMPLETE,2026-09-25T18:02:04.148Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-10-TR-06,6,4363775899,CANONICAL-FIRST,Halloween Movie TShirt | Illustrated Horror Movie Graphic Tee | Comfort Colors Vintage Inspired Illustrated T-Shirt | Gift for horror lover,LaFumettista,https://www.etsy.com/listing/4363775899/halloween-movie-tshirt-illustrated,https://i.etsystatic.com/15222087/r/il/a54521/7170521208/il_510x638.7170521208_ffmz.jpg,IP-EXCLUDED,IP-EXCLUDED,horror-movie imagery/fandom,NO,,,,,,,NOT-APPLICABLE-EXCLUDED,,,First occurrence retained; not in a cohort queue after evidence/disposition checks; no SDC created.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,10-TR,5,illustrated t shirt,Top reviews,COMPLETE,2026-09-25T18:02:04.148Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-10-TR-07,7,4452916423,CANONICAL-FIRST,"Retro Orca Comfort Colors Shirt, Nature Academia, Marine Biology Nature Orca lover gift, Granola Girl Illustrated T-shirt",VVilaCo,https://www.etsy.com/listing/4452916423/retro-orca-comfort-colors-shirt-nature,https://i.etsystatic.com/51013343/r/il/bb46fc/7678664726/il_510x638.7678664726_d7j0.jpg,CANDIDATE,ORIGIN-PENDING,Fixed graphic-shirt candidate; item page opened; mandatory cross-market origin searches not yet run.,YES,2026-09-25T18:08:49.261Z,NO,ITEM-SPECIFIC,1,2026-07-04,EXACT,NOT-RUN,,,First occurrence retained; not in a cohort queue after evidence/disposition checks; no SDC created.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,10-TR,5,illustrated t shirt,Top reviews,COMPLETE,2026-09-25T18:02:04.148Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-10-TR-08,8,4411044525,CANONICAL-FIRST,740 Cyber Jade Ultra Pink Black Teal Aqua T Shirt Match FINSTER,EverlastingByMegan,https://www.etsy.com/listing/4411044525/740-cyber-jade-ultra-pink-black-teal,https://i.etsystatic.com/33294992/r/il/de632a/7749021643/il_510x638.7749021643_qclq.jpg,CANDIDATE,ORIGIN-PENDING,Fixed graphic-shirt candidate; item page opened; mandatory cross-market origin searches not yet run.,YES,2026-09-25T18:08:51.444Z,NO,ITEM-SPECIFIC,6,2026-08-29,EXACT,NOT-RUN,,,First occurrence retained; not in a cohort queue after evidence/disposition checks; no SDC created.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,10-TR,5,illustrated t shirt,Top reviews,COMPLETE,2026-09-25T18:02:04.148Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-10-TR-09,9,1607031864,CANONICAL-FIRST,"For Charity, Watermelon Palestine (فلسطين) - Gildan Crewneck Cotton Unisex Illustrated T-shirt Print - White",licencetocreate,https://www.etsy.com/listing/1607031864/for-charity-watermelon-palestine-flsyn,https://i.etsystatic.com/25512380/r/il/1188bc/5546840070/il_510x638.5546840070_3wx1.jpg,CANDIDATE,ORIGIN-PENDING,Fixed graphic-shirt candidate; item page opened; mandatory cross-market origin searches not yet run.,YES,2026-09-25T18:08:53.715Z,NO,ITEM-SPECIFIC,11,2025-11-03,EXACT,NOT-RUN,,,First occurrence retained; not in a cohort queue after evidence/disposition checks; no SDC created.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,10-TR,5,illustrated t shirt,Top reviews,COMPLETE,2026-09-25T18:02:04.148Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-10-TR-10,10,4461403185,CANONICAL-FIRST,1 Bordeaux High White Silver Grey Maroon T Shirt Match NIP,EverlastingByMegan,https://www.etsy.com/listing/4461403185/1-bordeaux-high-white-silver-grey-maroon,https://i.etsystatic.com/33294992/r/il/4af147/7735421732/il_510x638.7735421732_cfff.jpg,CANDIDATE,ORIGIN-PENDING,Fixed graphic-shirt candidate; item page opened; mandatory cross-market origin searches not yet run.,YES,2026-09-25T18:08:55.931Z,NO,ITEM-SPECIFIC,3,2026-08-10,EXACT,NOT-RUN,,,First occurrence retained; not in a cohort queue after evidence/disposition checks; no SDC created.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,10-TR,5,illustrated t shirt,Top reviews,COMPLETE,2026-09-25T18:02:04.148Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-10-TR-11,11,549555574,CANONICAL-FIRST,"Breweries Are Calling T-Shirt, Hand Illustrated Beer Lover Tee",brewershirts,https://www.etsy.com/listing/549555574/breweries-are-calling-t-shirt-hand,https://i.etsystatic.com/6056244/r/il/1cb3fd/6695257715/il_510x638.6695257715_c867.jpg,CANDIDATE,ORIGIN-PENDING,Fixed graphic-shirt candidate; item page opened; mandatory cross-market origin searches not yet run.,YES,2026-09-25T18:08:58.395Z,NO,ITEM-SPECIFIC,395,2026-06-21,EXACT,NOT-RUN,ITEM-REVIEW-DEPTH,5,Ranked provenance candidate only; all three origin searches and final Gate 0 remain open; no SDC created.
