row_type,pilot_id,pool_id,store_order,store_id,store_name,surface_status,captured_at_utc,collection_scope,collection_url,requested_sort,returned_sort_label,sort_active_state,collection_capture_count,observation_id,raw_rank,product_handle,product_title,product_url,thumbnail_alt,screen_basis,title_thumbnail_screen,pre_origin_detail_disposition,gate0_basis,family_first_observation_id,family_first_rank,detail_opened,review_scope,item_review_count,item_sales_evidence,nonzero_sales_corroboration,provenance_candidate_grade,provenance_candidate_basis,origin_search_state,store_queue_rank,notes
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,10,P002-DTC-S10,Blackbird Supply Co.,COMPLETE,2026-09-25T18:25:52.916Z,COLLECTION: ALL,https://www.blackbirdsupply.com/collections/mens-womens-apparel?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S10-04,4,fern-leaves-print-eco-friendly-womens-tee-on-forest-green,Fern Leaves Print Eco-Friendly Women's Tee on Forest Green,https://www.blackbirdsupply.com/products/fern-leaves-print-eco-friendly-womens-tee-on-forest-green,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S10-04,4,NO,,,,,,,NOT-RUN,4,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,10,P002-DTC-S10,Blackbird Supply Co.,COMPLETE,2026-09-25T18:25:52.916Z,COLLECTION: ALL,https://www.blackbirdsupply.com/collections/mens-womens-apparel?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S10-05,5,aspen-trees-bryce-canyon-national-park-womens-graphic-tee-asphalt-gray,Aspen Trees Bryce Canyon National Park Womens Graphic Tee Asphalt Gray,https://www.blackbirdsupply.com/products/aspen-trees-bryce-canyon-national-park-womens-graphic-tee-asphalt-gray,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S10-05,5,NO,,,,,,,NOT-RUN,5,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,10,P002-DTC-S10,Blackbird Supply Co.,COMPLETE,2026-09-25T18:25:52.916Z,COLLECTION: ALL,https://www.blackbirdsupply.com/collections/mens-womens-apparel?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S10-06,6,mens-record-shirt-vinyl-lp-graphic-tee-gray,Mens LP Vinyl Record Music Lover T-Shirt on Heather Gray,https://www.blackbirdsupply.com/products/mens-record-shirt-vinyl-lp-graphic-tee-gray,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S10-06,6,NO,,,,,,,NOT-RUN,6,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,10,P002-DTC-S10,Blackbird Supply Co.,COMPLETE,2026-09-25T18:25:52.916Z,COLLECTION: ALL,https://www.blackbirdsupply.com/collections/mens-womens-apparel?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S10-07,7,full-fathoms-womens-nautical-off-the-shoulder-bamboo-organic-cotton-top-black,Full Fathoms Off The Shoulder Bamboo Organic Cotton Poncho Black,https://www.blackbirdsupply.com/products/full-fathoms-womens-nautical-off-the-shoulder-bamboo-organic-cotton-top-black,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S10-07,7,NO,,,,,,,NOT-RUN,7,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,10,P002-DTC-S10,Blackbird Supply Co.,COMPLETE,2026-09-25T18:25:52.916Z,COLLECTION: ALL,https://www.blackbirdsupply.com/collections/mens-womens-apparel?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S10-08,8,mid-century-modern-inspired-retro-jacks-game-womens-boxy-tee-black,Mid Century Modern Inspired Retro Jacks Game Womens Boxy Tee Black,https://www.blackbirdsupply.com/products/mid-century-modern-inspired-retro-jacks-game-womens-boxy-tee-black,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S10-08,8,NO,,,,,,,NOT-RUN,8,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,10,P002-DTC-S10,Blackbird Supply Co.,COMPLETE,2026-09-25T18:25:52.916Z,COLLECTION: ALL,https://www.blackbirdsupply.com/collections/mens-womens-apparel?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S10-09,9,quaking-aspen-trees-nature-print-loose-fit-rolled-cuff-top-dark-heather-gray,Quaking Aspen Trees Nature Print Loose Fit Rolled Cuff Top Dark Heather Gray,https://www.blackbirdsupply.com/products/quaking-aspen-trees-nature-print-loose-fit-rolled-cuff-top-dark-heather-gray,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S10-09,9,NO,,,,,,,NOT-RUN,9,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,10,P002-DTC-S10,Blackbird Supply Co.,COMPLETE,2026-09-25T18:25:52.916Z,COLLECTION: ALL,https://www.blackbirdsupply.com/collections/mens-womens-apparel?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S10-10,10,moon-phase-eco-friendly-bamboo-organic-cotton-off-the-shoulder-poncho,Moon Phase Eco Friendly Bamboo Organic Cotton Off The Shoulder Top,https://www.blackbirdsupply.com/products/moon-phase-eco-friendly-bamboo-organic-cotton-off-the-shoulder-poncho,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S10-10,10,NO,,,,,,,NOT-RUN,10,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,10,P002-DTC-S10,Blackbird Supply Co.,COMPLETE,2026-09-25T18:25:52.916Z,COLLECTION: ALL,https://www.blackbirdsupply.com/collections/mens-womens-apparel?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S10-11,11,moon-phases-lunar-cycle-minimalist-geometric-womens-tee-indigo-blue,Moon Phases Lunar Cycle Minimalist Geometric Womens Tee Navy Blue,https://www.blackbirdsupply.com/products/moon-phases-lunar-cycle-minimalist-geometric-womens-tee-indigo-blue,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S10-11,11,NO,,,,,,,NOT-RUN,11,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,10,P002-DTC-S10,Blackbird Supply Co.,COMPLETE,2026-09-25T18:25:52.916Z,COLLECTION: ALL,https://www.blackbirdsupply.com/collections/mens-womens-apparel?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S10-12,12,botanical-deep-forest-fern-leaves-nature-lover-womens-loose-fitting-boxy-tee-green,Botanical Deep Forest Fern Leaves Womens Flowy Cap Sleeve Tee Green,https://www.blackbirdsupply.com/products/botanical-deep-forest-fern-leaves-nature-lover-womens-loose-fitting-boxy-tee-green,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S10-12,12,NO,,,,,,,NOT-RUN,12,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,10,P002-DTC-S10,Blackbird Supply Co.,COMPLETE,2026-09-25T18:25:52.916Z,COLLECTION: ALL,https://www.blackbirdsupply.com/collections/mens-womens-apparel?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S10-13,13,rings-of-saturn-astronomy-print-organic-cotton-bamboo-poncho-pewter,Rings of Saturn Astronomy Print Organic Cotton Bamboo Poncho Pewter,https://www.blackbirdsupply.com/products/rings-of-saturn-astronomy-print-organic-cotton-bamboo-poncho-pewter,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S10-13,13,NO,,,,,,,NOT-RUN,13,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,10,P002-DTC-S10,Blackbird Supply Co.,COMPLETE,2026-09-25T18:25:52.916Z,COLLECTION: ALL,https://www.blackbirdsupply.com/collections/mens-womens-apparel?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S10-14,14,green-pea-pods-spring-summer-gardening-womens-boxy-cap-sleeve-tee-natural,Green Pea Pods Spring Summer Gardening Womens Boxy Cap Sleeve Tee Natural,https://www.blackbirdsupply.com/products/green-pea-pods-spring-summer-gardening-womens-boxy-cap-sleeve-tee-natural,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S10-14,14,NO,,,,,,,NOT-RUN,14,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,10,P002-DTC-S10,Blackbird Supply Co.,COMPLETE,2026-09-25T18:25:52.916Z,COLLECTION: ALL,https://www.blackbirdsupply.com/collections/mens-womens-apparel?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S10-15,15,glacier-national-park-modern-minimalist-alpine-mountain-womens-tee-green,Glacier National Park Modern Minimalist Alpine Mountain Womens Boxy Tee,https://www.blackbirdsupply.com/products/glacier-national-park-modern-minimalist-alpine-mountain-womens-tee-green,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S10-15,15,NO,,,,,,,NOT-RUN,15,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,10,P002-DTC-S10,Blackbird Supply Co.,COMPLETE,2026-09-25T18:25:52.916Z,COLLECTION: ALL,https://www.blackbirdsupply.com/collections/mens-womens-apparel?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S10-16,16,forest-ferns-botanical-print-womens-rolled-cuff-sleeve-muscle-tee-teal,Forest Ferns Botanical Print Womens Rolled Cuff Sleeve Muscle Tee Teal,https://www.blackbirdsupply.com/products/forest-ferns-botanical-print-womens-rolled-cuff-sleeve-muscle-tee-teal,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S10-16,16,NO,,,,,,,NOT-RUN,16,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,10,P002-DTC-S10,Blackbird Supply Co.,COMPLETE,2026-09-25T18:25:52.916Z,COLLECTION: ALL,https://www.blackbirdsupply.com/collections/mens-womens-apparel?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S10-17,17,womens-loose-fit-drop-shoulder-boxy-top-with-red-beets-vegetable-screenprint,Women's Loose Fit Drop Shoulder Boxy Top with Red Beets Vegetable Screenprint,https://www.blackbirdsupply.com/products/womens-loose-fit-drop-shoulder-boxy-top-with-red-beets-vegetable-screenprint,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S10-17,17,NO,,,,,,,NOT-RUN,17,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,10,P002-DTC-S10,Blackbird Supply Co.,COMPLETE,2026-09-25T18:25:52.916Z,COLLECTION: ALL,https://www.blackbirdsupply.com/collections/mens-womens-apparel?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S10-18,18,rings-of-saturn-mens-t-shirt-in-black-aqua-solar-system-astronomy-gift,"Rings of Saturn Men's T-shirt in Black Aqua, Solar System Astronomy Gift",https://www.blackbirdsupply.com/products/rings-of-saturn-mens-t-shirt-in-black-aqua-solar-system-astronomy-gift,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S10-18,18,NO,,,,,,,NOT-RUN,18,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,10,P002-DTC-S10,Blackbird Supply Co.,COMPLETE,2026-09-25T18:25:52.916Z,COLLECTION: ALL,https://www.blackbirdsupply.com/collections/mens-womens-apparel?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S10-19,19,womens-bauhaus-inspired-t-shirt-minimalist-rising-sun-screen-print-on-coal-black,Women's Bauhaus Inspired T-Shirt - Minimalist Rising Sun Screen Print Black,https://www.blackbirdsupply.com/products/womens-bauhaus-inspired-t-shirt-minimalist-rising-sun-screen-print-on-coal-black,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S10-19,19,NO,,,,,,,NOT-RUN,19,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,10,P002-DTC-S10,Blackbird Supply Co.,COMPLETE,2026-09-25T18:25:52.916Z,COLLECTION: ALL,https://www.blackbirdsupply.com/collections/mens-womens-apparel?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S10-20,20,rising-sun-bright-spot-loose-fit-rolled-cuff-muscle-tee-dark-heather-gray,Rising Sun Bright Spot Loose Fit Rolled Cuff Muscle Tee Dark Heather Gray,https://www.blackbirdsupply.com/products/rising-sun-bright-spot-loose-fit-rolled-cuff-muscle-tee-dark-heather-gray,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S10-20,20,NO,,,,,,,NOT-RUN,20,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,10,P002-DTC-S10,Blackbird Supply Co.,COMPLETE,2026-09-25T18:25:52.916Z,COLLECTION: ALL,https://www.blackbirdsupply.com/collections/mens-womens-apparel?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S10-21,21,citrus-season-orange-grove-print-womens-rolled-cuff-muscle-shirt-heather-olive,Citrus Season Orange Grove Print Women's Rolled Cuff Muscle Shirt Olive,https://www.blackbirdsupply.com/products/citrus-season-orange-grove-print-womens-rolled-cuff-muscle-shirt-heather-olive,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S10-21,21,NO,,,,,,,NOT-RUN,21,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,10,P002-DTC-S10,Blackbird Supply Co.,COMPLETE,2026-09-25T18:25:52.916Z,COLLECTION: ALL,https://www.blackbirdsupply.com/collections/mens-womens-apparel?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S10-22,22,loose-fit-forest-fern-leaves-womens-flowy-cap-sleeve-tee-in-heather-plum,Loose Fit Forest Fern Leaves Womens Flowy Cap Sleeve Tee in Heather Plum,https://www.blackbirdsupply.com/products/loose-fit-forest-fern-leaves-womens-flowy-cap-sleeve-tee-in-heather-plum,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S10-22,22,NO,,,,,,,NOT-RUN,22,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,10,P002-DTC-S10,Blackbird Supply Co.,COMPLETE,2026-09-25T18:25:52.916Z,COLLECTION: ALL,https://www.blackbirdsupply.com/collections/mens-womens-apparel?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S10-23,23,sun-collar-solar-rays-print-loose-fit-organic-cotton-bamboo-poncho-navy-blue,Modern Minimalist Off the Shoulder Organic Cotton Bamboo Top Navy Blue,https://www.blackbirdsupply.com/products/sun-collar-solar-rays-print-loose-fit-organic-cotton-bamboo-poncho-navy-blue,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S10-23,23,NO,,,,,,,NOT-RUN,23,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,10,P002-DTC-S10,Blackbird Supply Co.,COMPLETE,2026-09-25T18:25:52.916Z,COLLECTION: ALL,https://www.blackbirdsupply.com/collections/mens-womens-apparel?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S10-24,24,badlands-tshirt-heather-lieutenant-green,Badlands National Park Tshirt Southwest Screen Print Lieutenant Green,https://www.blackbirdsupply.com/products/badlands-tshirt-heather-lieutenant-green,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S10-24,24,NO,,,,,,,NOT-RUN,24,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
SURFACE,TRACE-PILOT-002,TRACE-P002-POOL-DTC,11,P002-DTC-S11,South Coast Outdoors Company,COMPLETE,2026-09-25T18:26:56.206Z,All T-Shirts,https://southcoastoutdoorscompany.com/collections/all-t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,,,,,,,,,,,,,,,,,,,,,,Complete 24-product collection captured.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,11,P002-DTC-S11,South Coast Outdoors Company,COMPLETE,2026-09-25T18:26:56.206Z,All T-Shirts,https://southcoastoutdoorscompany.com/collections/all-t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S11-01,1,blue-marlin-sc1600,Blue Marlin – Offshore Saltwater Fishing Tee SC1600,https://southcoastoutdoorscompany.com/products/blue-marlin-sc1600,Light blue T-shirt back close-up with marlin graphic and South Coast logo,TITLE+RENDERED-THUMBNAIL,BRAND-EXCLUDED,BRAND-EXCLUDED,Rendered thumbnail/product images make the South Coast logo and slogan integral,TRACE-P002-OBS-DTC-S11-01,1,YES,,,,,,,NOT-APPLICABLE-EXCLUDED,,Gate 0 contamination-control screen; not an infringement or legal conclusion.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,11,P002-DTC-S11,South Coast Outdoors Company,COMPLETE,2026-09-25T18:26:56.206Z,All T-Shirts,https://southcoastoutdoorscompany.com/collections/all-t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S11-02,2,stay-wild-sc3100,Stay Wild Outdoor Adventure Graphic T-Shirt – Stay Wild SC3100,https://southcoastoutdoorscompany.com/products/stay-wild-sc3100,Light blue T-shirt back with “Stay Wild” shoreline and lighthouse graphic,TITLE+RENDERED-THUMBNAIL,CANDIDATE,ORIGIN-PENDING,Highest-ranked canonical family surviving basic/title/thumbnail Gate 0 in this store.,TRACE-P002-OBS-DTC-S11-02,2,YES,ITEM-VISIBLE,0,Item-specific widget says Be the first to write a review; no independent nonzero-sales signal was exposed beyond within-store best-selling rank,UNVERIFIED,HIGH-CANDIDATE,Product page explicitly identifies the graphic as a South Coast Outdoors Co. design; origin not independently tested.,NOT-RUN,1,Provisional candidate only; mandatory cross-market origin searches and final Gate 0 remain open; no SDC created.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,11,P002-DTC-S11,South Coast Outdoors Company,COMPLETE,2026-09-25T18:26:56.206Z,All T-Shirts,https://southcoastoutdoorscompany.com/collections/all-t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S11-03,3,tropical-stilt-house-sc4100,Tropical Stilt House Gulf Coast T-Shirt – Tropical Stilt House SC4100,https://southcoastoutdoorscompany.com/products/tropical-stilt-house-sc4100,"Ivory short-sleeve T-shirt with rear South Coast logo, island, and sea animals",TITLE+RENDERED-THUMBNAIL,BRAND-EXCLUDED,BRAND-EXCLUDED,Rendered thumbnail makes the South Coast source branding integral,TRACE-P002-OBS-DTC-S11-03,3,NO,,,,,,,NOT-APPLICABLE-EXCLUDED,,Gate 0 contamination-control screen; not an infringement or legal conclusion.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,11,P002-DTC-S11,South Coast Outdoors Company,COMPLETE,2026-09-25T18:26:56.206Z,All T-Shirts,https://southcoastoutdoorscompany.com/collections/all-t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S11-04,4,live-salty-sc3000,Live Salty – Sunrises Tide Rises Good Times Coastal Tee SC3000,https://southcoastoutdoorscompany.com/products/live-salty-sc3000,White graphic T-shirt with 'LIVE SALTY' and coastal boat scene on back,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S11-04,4,NO,,,,,,,NOT-RUN,2,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,11,P002-DTC-S11,South Coast Outdoors Company,COMPLETE,2026-09-25T18:26:56.206Z,All T-Shirts,https://southcoastoutdoorscompany.com/collections/all-t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S11-05,5,magic-of-coastal-living-sc800,Gulf Coast Palm Tree Sunset T-Shirt – Coastal Living SC800,https://southcoastoutdoorscompany.com/products/magic-of-coastal-living-sc800,Light blue crewneck t-shirt with South Coast logo and beach sunset graphic,TITLE+RENDERED-THUMBNAIL,BRAND-EXCLUDED,BRAND-EXCLUDED,Rendered thumbnail makes the South Coast source branding integral,TRACE-P002-OBS-DTC-S11-05,5,NO,,,,,,,NOT-APPLICABLE-EXCLUDED,,Gate 0 contamination-control screen; not an infringement or legal conclusion.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,11,P002-DTC-S11,South Coast Outdoors Company,COMPLETE,2026-09-25T18:26:56.206Z,All T-Shirts,https://southcoastoutdoorscompany.com/collections/all-t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S11-06,6,tarpon-sc-2000,Tarpon Saltwater Fishing Graphic T-Shirt – Tarpon SC2000,https://southcoastoutdoorscompany.com/products/tarpon-sc-2000,Mint green T-shirt with large back tarpon fish graphic and stacked black text,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S11-06,6,NO,,,,,,,NOT-RUN,3,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,11,P002-DTC-S11,South Coast Outdoors Company,COMPLETE,2026-09-25T18:26:56.206Z,All T-Shirts,https://southcoastoutdoorscompany.com/collections/all-t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S11-07,7,south-coast-outdoors-co-oval-logo-sc51000,South Coast Outdoors Oval Logo Graphic T-Shirt – SC5100,https://southcoastoutdoorscompany.com/products/south-coast-outdoors-co-oval-logo-sc51000,Navy blue T-shirt with large oval South Coast Outdoors back logo,TITLE+RENDERED-THUMBNAIL,BRAND-EXCLUDED,BRAND-EXCLUDED,Title explicitly identifies South Coast Outdoors logo merchandise,TRACE-P002-OBS-DTC-S11-07,7,NO,,,,,,,NOT-APPLICABLE-EXCLUDED,,Gate 0 contamination-control screen; not an infringement or legal conclusion.
